episode,reward
226,2.5049794300085146
227,2.498407657006345
228,0.1980043553969865
229,1.203577210776777
230,1.5619999999999998
231,2.0711183930051664
232,1.258716280130308
233,2.789238782956701
234,2.4765917359764065
235,0.1925110991070829
236,2.789238782956701
237,1.8080264148282317
238,2.519716899407473
239,1.8080264148282317
240,2.789238782956701
241,0.7856582852282354
242,1.5283063531047096
243,1.2580297690436215
244,2.4923166562710932
245,2.355586096589942
246,0.9351770100584119
247,2.1725812063283034
248,1.8304140763855914
249,2.4814399071585846
250,0.8008203220144685
251,2.3941916586069305
252,2.3815962409723874
253,2.4720991435867026
254,1.8634360493827158
255,3.4945603696694363
256,2.5214465892763163
257,0.9506981665477825
258,2.5049794300085146
259,3.0899339115197897
260,1.502031355313304
261,2.5049794300085146
262,2.4923166562710932
263,1.8717185185185183
264,0.9141199323541852
265,0.8222855907085245
266,2.326544358467618
267,2.332108627652593
268,1.502031355313304
269,2.399676826539258
270,1.6279635672922004
271,3.0899339115197897
272,1.826822703575365
273,2.1339757420689858
274,2.386721018341246
275,2.2858290510970107
276,0.3840983819553932
277,2.512069580495656
278,2.3960218150115513
279,1.6426299637233426
280,1.8118342059283974
281,2.4765917359764065
282,1.2470656790123458
283,0.7014241169717164
284,1.9496200574347695
285,2.332108627652593
286,1.2266676322560586
287,1.233422180514832
288,1.2118974110301133
289,1.4987437542541446
290,1.5136161619342525
291,2.527826058557012
292,2.4814399071585846
293,1.5619999999999998
294,1.0178493415777465
295,2.301245352530886
296,1.855770271604938
297,0.9375298861589496
298,3.1400817657089872
299,2.5049794300085146
300,2.2838548601587774
301,0.6274144449939623
302,2.5049794300085146
303,1.0922908000306695
304,0.9281133942409621
305,1.492904247277672
306,1.842110446383173
307,1.2118974110301133
308,1.203577210776777
309,0.7060000000000001
310,0.822760337716506
311,3.0899339115197897
312,1.6278639250848066
313,1.5469175308641976
314,1.8252133269582833
315,0.9404218318861909
316,1.8118342059283974
317,1.5469175308641976
318,2.3486776436691277
319,2.2263873955512086
320,1.0254677765508289
321,0.853297249800441
322,2.1879875555555555
323,1.2360479517146779
324,1.3555692646418769
325,2.135342063367366
326,1.8159511385386466
327,1.8159511385386466
328,2.4295076073738335
329,1.8806666666666665
330,2.196621234567901
331,-0.7802422385729679
332,2.1339757420689858
333,1.502031355313304
334,0.2005232719705315
335,0.9746666666666668
336,4.4893278942498585
337,-0.7680852569736384
338,2.3823268409984277
339,0.9724748032334684
340,1.4948651674660525
341,0.14805636529035204
342,2.0060816112514948
343,2.4814399071585846
344,2.1725812063283034
345,0.9746666666666668
346,1.855770271604938
347,0.204147823024932
348,2.3902481697287845
349,0.5531615749748964
350,0.6967034604187823
351,0.5531615749748964
352,2.5197186329401005
353,0.6691464020738073
354,0.4026834711513556
355,1.9690663573463203
356,1.9572823898549294
357,1.2186856635768883
358,0.5531615749748964
359,1.8634360493827158
360,2.196621234567901
361,2.179989680109739
362,1.2186856635768883
363,2.5049794300085146
364,2.196621234567901
365,0.3972650949621084
366,2.22659172239098
367,1.552674125165558
368,1.26
369,0.9638804938271606
370,0.6984115076104809
371,2.498407657006345
372,1.601909709242326
373,0.9591184197530865
374,2.2159999999999997
375,2.519714430463113
376,0.8976030661133079
377,1.969283454244245
378,1.9262798621758017
379,1.8118342059283974
380,2.395817479637017
381,2.498407657006345
382,0.6868940732693187
383,1.8080264148282317
384,1.8204019482262357
385,1.7841682005177153
386,1.5055909414510467
387,2.196621234567901
388,-0.9539906314184632
389,1.8360352730425238
390,1.80124825382221
391,1.8159511385386466
392,0.19796404322600747
393,1.8304140763855914
394,0.10777042501457745
395,2.1339757420689858
396,1.9714564836501307
397,1.843313429288976
398,1.5469175308641976
399,2.1657190934357566
400,0.9469838118628259
401,1.2460747722428653
402,0.9435660459512067
403,1.5055909414510467
404,0.9348705472758463
405,0.6860690236197114
406,1.561469958372626
407,2.148025968915331
408,1.492904247277672
409,2.1657190934357566
410,2.3325541816592974
411,1.492904247277672
412,1.2311689264929129
413,0.6470543210412877
414,1.8717185185185183
415,1.6609856158442575
416,0.6931442273076553
417,1.2279462902387408
418,2.1879875555555555
419,1.561350165397034
420,1.5283063531047096
421,2.294781972718368
422,2.385436082142933
423,1.26
424,1.842110446383173
425,1.4987437542541446
426,1.8204018654795702
427,2.3324458619684605
428,1.8045048438484064
429,1.5136161619342525
430,1.5340285278463648
431,1.509444594203807
432,1.7039295699137518
433,1.5136161619342525
434,1.5469175308641976
435,2.512069580495656
436,1.5136161619342525
437,2.179989680109739
438,2.3848553498226
439,1.1038776966619652
440,1.509444594203807
441,2.5049794300085146
442,1.2266676322560586
443,0.4258007110706986
444,1.989846794361813
445,1.3585495834274484
446,-6.8163152471981965
447,1.048608449555623
448,1.4957076939792584
449,1.8806666666666665
450,0.8131758722456975
451,1.8634360493827158
452,0.9690518518518519
453,2.512057985350719
454,1.5100108333933948
455,2.56466631321708
456,0.9572687898775114
457,1.8118342059283974
458,1.681782815242902
459,2.4679362669112868
460,1.9936481982930683
461,2.4923166562710932
462,2.1299686603842214
463,2.3376868114421048
464,2.1725812063283034
465,2.3265443572169278
466,1.378921184225877
467,0.9506981665477825
468,2.4720991435867026
469,2.1657190934357566
470,1.250616953577083
471,2.839126348907122
472,2.5119613945541266
473,2.1299686603842214
474,1.509444594203807
475,1.842110446383173
476,2.1879875555555555
477,2.3481999292262183
478,1.8806666666666665
479,2.303789823013723
480,1.5055909414510467
481,2.4720991435867026
482,1.3994178264179267
483,2.1657190934357566
484,1.2088951713648772
485,2.1593634198637197
486,0.9690518518518519
487,2.9277029409697413
488,1.8486757706447186
489,2.3207469011101325
490,1.523018119315958
491,2.345817404788614
492,1.5619999999999998
493,1.9647099357808508
494,2.1429780022929137
495,2.166328745554366
496,1.222515389429335
497,1.8486757706447186
498,1.554162962962963
499,2.024015153124087
500,1.9975358391975324
501,2.130057209067667
502,2.7844388689839814
503,0.9690518518518519
504,2.3959852450889496
505,1.0523258234634667
506,2.498407657006345
507,0.6262083382046268
508,1.8717185185185183
509,2.3368875783004506
510,2.512069580495656
511,0.9558205743568884
512,1.2088951713648772
513,2.3207469009803567
514,2.1534771586489807
515,2.3812694884947647
516,0.613313043753472
517,1.8806666666666665
518,2.294777382552548
519,1.480746827925173
520,3.02393682776039
521,1.7031898335802822
522,0.2037178560211819
523,1.8159511385386466
524,2.420816606692963
525,1.9891340661088226
526,1.8634360493827158
527,1.8634360493827158
528,3.1873319900254975
529,2.604754290504025
530,2.1879875555555555
531,1.492904247277672
532,1.5340285278463648
533,0.973996378376153
534,0.5711043163872424
535,2.585851507052539
536,1.222515389429335
537,0.9300243080659205
538,1.80124825382221
539,2.5049794300085146
540,0.9690518518518519
541,-0.4570232308330626
542,1.6325480987026855
543,1.4467480473356877
544,1.80124825382221
545,1.5402196543209876
546,1.2186856635768883
547,2.179989680109739
548,1.4987437542541446
549,2.2197575636744147
550,1.8717185185185183
551,2.3319474015583226
552,0.9640373383013965
553,2.207203184779626
554,1.8634360493827158
555,1.523018119315958
556,2.2159999999999997
557,1.8423672351386184
558,2.4679362669112868
559,0.9746666666666668
560,0.9638804938271606
561,1.61712119181979
562,1.8486757706447186
563,1.2470656790123458
564,1.2413357037037038
565,1.51813139957413
566,2.295042968528515
567,1.8634360493827158
568,2.1725812063283034
569,0.6839666581362598
570,0.9281133942409621
571,1.206127760346724
572,2.74204936450406
573,0.3930736928531775
574,1.8159511385386466
575,2.4765917359764065
576,0.9435660459512067
577,1.855770271604938
578,1.4615811882661855
579,1.7868350562995094
580,0.9191933997500576
581,2.22344711764919
582,1.5619999999999998
583,15.706872900663711
584,1.5469175308641976
585,2.4765917359764065
586,2.179989680109739
587,0.93017843310597
588,0.5922582439097543
589,0.8504277073117551
590,1.8634360493827158
591,0.43566735899494996
592,0.681283369139745
593,2.1534771586489807
594,1.8080264148282317
595,2.5197186329401005
596,0.5785768222569816
597,1.8486757706447186
598,1.8204019482262357
599,0.7599470201815894
600,1.2279462902387408
601,-1.1564032443394503
602,-1.4625112303036336
603,1.80124825382221
604,2.2059407407407408
605,1.8118342059283974
606,0.9281133942409621
607,1.554162962962963
608,1.3941821495415092
609,1.5469175308641976
610,1.9296064442395502
611,1.8304140763855914
612,1.554162962962963
613,2.1593634198637197
614,1.8080264148282317
615,1.2413357037037038
616,2.143160069675038
617,1.6167446865702986
618,1.522294390646625
619,1.523018119315958
620,0.8171893183329865
621,1.181436202653427
622,0.9690518518518519
623,0.6922687198155367
624,0.5531615749748964
625,0.39544757844519496
626,0.027612452183628067
627,1.842110446383173
628,1.6698091088313094
629,2.2159999999999997
630,1.6510030001544325
631,1.6423176434627516
632,2.486671532713847
633,0.8167769415860355
634,0.6045972254012169
635,1.7639707474361463
636,1.855770271604938
637,2.1339757420689858
638,2.390129998555318
639,1.8204019482262357
640,0.6613104501270887
641,1.8252133269582833
642,1.8394785641370626
643,1.620235344407106
644,1.5136161619342525
645,2.3960025816725916
646,1.2012269073998003
647,1.842110446383173
648,0.9547340422496572
649,1.7847488138125605
650,1.4957076939792584
651,2.191486637086727
652,1.1904412977725383
653,2.1593634198637197
654,0.9435660459512067
655,2.1657190934357566
656,2.2159999999999997
657,1.2186856635768883
658,0.809294661511561
659,1.8304140763855914
660,0.8099517361028106
661,1.0778504367029405
662,1.259606017434046
663,0.3875387896851288
664,0.5531615749748964
665,2.106605055420349
666,0.5531615749748964
667,2.4720991435867026
668,-0.3781920205957363
669,2.1534771586489807
670,1.8159511385386466
671,2.32654435802128
672,2.2159999999999997
673,1.3713766543264698
674,1.215153906848045
675,2.5120681876579973
676,1.3922288556170201
677,1.855770271604938
678,0.6120353505003263
679,2.4814399071585846
680,2.3068603296858896
681,1.2186856635768883
682,2.3371093150851436
683,0.8604577339680284
684,1.0792398090074455
685,2.179989680109739
686,2.5197186329401005
687,0.5667113359840644
688,2.3033784122742604
689,1.3585713835032114
690,1.3585407381407548
691,0.9746666666666668
692,1.8204019482262357
693,1.5283063531047096
694,2.2975730178838956
695,2.3267460834826483
696,1.509444594203807
697,1.5590977366332894
698,1.8304140763855914
699,0.8052261897703923
700,2.2572697169552782
701,0.5640374966611176
702,1.8204019482262357
703,1.51813139957413
704,1.034547464104659
705,2.348012223196075
706,1.481950466883791
707,0.9011884037284863
708,1.222515389429335
709,0.201922893489146
710,1.855770271604938
711,1.523018119315958
712,1.1371737233771806
713,1.554162962962963
714,2.1299686603842214
715,1.8118342059283974
716,1.7517402211139113
717,1.4957076939792584
718,1.8045048438484064
719,1.842110446383173
720,1.222515389429335
721,1.3723377175718325
722,0.6675830735522624
723,2.1429780022929137
724,2.4765917359764065
725,2.2059407407407408
726,1.909311069156558
727,1.509444594203807
728,1.8806666666666665
729,2.3992774747577474
730,1.2532690621361413
731,1.6448541694124106
732,1.8118342059283974
733,1.8252133269582833
734,1.5283063531047096
735,-1.260025823513193
736,0.9746666666666668
737,1.9481456969437816
738,1.26
739,1.2012269073998003
740,1.4103955335372453
741,2.126258927033415
742,2.1429780022929137
743,2.34829749772075
744,0.42368305257309435
745,1.7112226913096271
746,1.2266676322560586
747,2.3326383769903885
748,1.8045048438484064
749,0.7581301618518055
750,1.4620498899045467
751,2.385666894053475
752,1.8338985725826724
753,1.2470656790123458
754,1.6869058293754597
755,0.5840408784264415
756,2.1725812063283034
757,0.1988126696904742
758,2.042240362799389
759,2.196621234567901
760,1.8252133269582833
761,0.14805636529035202
762,1.2532740740740742
763,1.8486757706447186
764,1.509444594203807
765,0.6868940732693187
766,1.2088951713648772
767,1.6318533499997716
768,0.9348705472758463
769,1.8165541335189541
770,0.9281133942409621
771,0.5531615749748964
772,1.80124825382221
773,1.5619999999999998
774,2.326508272639093
775,0.5531615749748964
776,2.0886830561109404
777,2.1615611192629665
778,2.1657190934357566
779,2.2943435364777
780,1.855770271604938
781,0.9262162341885954
782,2.6838869930377616
783,1.8080264148282317
784,1.2413357037037038
785,1.787228641196053
786,1.2122232724264967
787,2.1299686603842214
788,2.3985043272510636
789,1.8080264148282317
790,1.8080264148282317
791,1.6681200860124568
792,1.5402196543209876
793,2.4923166562710932
794,2.1879875555555555
795,2.3207469010422423
796,1.0366949427768208
797,1.8360352730425238
798,1.2117037254828569
799,2.148025968915331
800,0.6272356380672457
801,1.8252133269582833
802,1.1919794009635087
803,2.1299686603842214
804,1.8304140763855914
805,1.7728592891606154
806,1.51813139957413
807,1.842110446383173
808,1.8118342059283974
809,2.1879875555555555
810,2.179989680109739
811,0.8850028058306748
812,1.26
813,0.9375298861589496
814,2.337593660055232
815,1.0290429187092227
816,2.3322549595990516
817,1.4801381729296246
818,1.8360352730425238
819,0.9348705472758463
820,1.2311689264929129
821,1.8045048438484064
822,2.336412504811333
823,1.020563536554557
824,2.381002881291591
825,1.2118974110301133
826,2.126258927033415
827,1.8118342059283974
828,1.1678964216133105
829,0.5667107652158948
830,0.6656347658851447
831,0.12072303285220878
832,1.305018730060754
833,1.5469175308641976
834,0.8777799671829095
835,2.179989680109739
836,1.2040378512419236
837,1.8486757706447186
838,1.855770271604938
839,2.1475357045391013
840,0.93017843310597
841,0.4492616375858979
842,1.8304140763855914
843,1.9654080621069336
844,2.0223736278849986
845,1.8159511385386466
846,1.8118342059283974
847,2.2867380563110107
848,2.3848906935891154
849,1.523018119315958
850,1.502031355313304
851,1.5340285278463648
852,2.279303925659515
853,1.8045048438484064
854,1.51813139957413
855,2.1534771586489807
856,1.539874057264945
857,1.4957076939792584
858,1.617118993482744
859,0.9262162341885954
860,0.42073512128871093
861,1.8045048438484064
862,0.21303957416649336
863,1.8045048438484064
864,1.5340285278463648
865,2.3385094260457477
866,2.4273943391319732
867,0.681283369139745
868,2.5279607767090275
869,2.2994929670607114
870,0.5633592724910247
871,2.4883508598724284
872,2.51196544940136
873,1.8360352730425238
874,1.502031355313304
875,2.3188517593960083
876,1.215153906848045
877,2.1299686603842214
878,1.625121282624471
879,1.5619999999999998
880,1.203577210776777
881,2.126258927033415
882,1.523018119315958
883,2.225856623345624
884,1.51813139957413
885,1.4957076939792584
886,1.8304140763855914
887,1.80124825382221
888,2.3953792694402374
889,1.2413357037037038
890,-1.4625112303036336
891,1.699229283710592
892,1.2413357037037038
893,2.1725812063283034
894,2.2159999999999997
895,1.4987437542541446
896,1.8717185185185183
897,2.34169874398004
898,0.6708957725318826
899,0.9469838118628259
900,2.3207469010940973
901,1.9644109446254026
902,0.1988126696904742
903,1.8304140763855914
904,0.9638804938271606
905,1.8045048438484064
906,1.51813139957413
907,1.842110446383173
908,2.053215335695289
909,0.4531762032251046
910,2.224651448735879
911,2.498407657006345
912,2.2059407407407408
913,1.1814907488230433
914,2.4814399071585846
915,1.0256287218332647
916,1.8360352730425238
917,1.621874308231382
918,-2.326031689873562
919,2.4292040598657065
920,0.697361975308642
921,2.1725812063283034
922,1.2311689264929129
923,1.8806666666666665
924,1.2571471366432525
925,1.259820429407842
926,-1.9733006630869874
927,2.1073563462356115
928,1.8806666666666665
929,0.681283369139745
930,2.1879875555555555
931,2.196621234567901
932,2.3372798186236245
933,1.2266676322560586
934,0.23924345171174188
935,1.9550029715917319
936,1.51813139957413
937,0.1975487438760058
938,1.8806666666666665
939,0.9348705472758463
940,0.01812444871062402
941,0.07476010278926895
942,1.0967483821222817
943,1.5469175308641976
944,0.14352296936942888
945,1.509444594203807
946,-5.760510954868918
947,2.196621234567901
948,1.842110446383173
949,2.148025968915331
950,2.3325096743043705
951,1.378921184225877
952,0.23924345171174188
953,2.387440828319829
954,0.6908440389090696
955,2.4720991435867026
956,2.2402144205212418
957,0.20033573830228468
958,0.6672845155423247
959,0.9469838118628259
960,0.5531615749748964
961,1.2311689264929129
962,0.9550936489531511
963,1.4787085666691993
964,2.3928532850455726
965,1.871583091465363
966,1.9939418024167002
967,2.0997217022057355
968,1.5469175308641976
969,2.3265443556171106
970,1.4987437542541446
971,1.4957076939792584
972,2.1339757420689858
973,0.5762069550606346
974,1.51813139957413
975,1.9639970388057642
976,1.3555692646418769
977,1.5402196543209876
978,0.9448661163936564
979,0.8810393530475297
980,0.42043842379368906
981,1.2413357037037038
982,0.5531615749748964
983,1.842110446383173
984,0.9746666666666668
985,2.512069580495656
986,0.9287407696304895
987,1.5136161619342525
988,2.4765917359764065
989,1.8304140763855914
990,1.8118342059283974
991,0.7965703583892138
992,2.2059407407407408
993,1.5349907330590533
994,1.2186856635768883
995,2.386545791495173
996,1.5367813379172486
997,2.342523787287663
998,0.5644898199897534
999,2.511971007515442
1000,1.509444594203807
